person,offer completed,offer received,offer viewed,transaction,transaction amount,reward given,transaction amount under offer,transactions completed under offer,email,mobile,social,web,bogo,discount,informational,difficulty,duration,age,income,offers viewed ratio,offers completed ratio,transactions ratio,F,M,O,cluster
15306.0,0.0,3.0,2.0,6.0,23.560000000000002,0.0,16.96,4.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,13.333333333333334,7.333333333333333,45.0,73000.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,9
15307.0,2.0,4.0,3.0,7.0,133.01,5.0,133.01,7.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,4.25,5.75,67.0,75000.0,0.75,0.5,1.0,0.0,1.0,0.0,10
15308.0,2.0,6.0,3.0,7.0,23.33,5.0,18.66,5.0,6.0,4.0,3.0,5.0,2.0,4.0,0.0,12.0,8.5,36.0,73000.0,0.5,0.3333333333333333,0.7142857142857143,0.0,1.0,0.0,5
15309.0,4.0,5.0,3.0,13.0,109.58999999999999,25.0,86.19999999999999,11.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,8.0,6.2,91.0,35000.0,0.6,0.8,0.8461538461538461,0.0,1.0,0.0,7
15310.0,4.0,5.0,5.0,12.0,310.34000000000003,25.0,264.08,10.0,5.0,5.0,3.0,5.0,4.0,0.0,1.0,5.0,5.2,39.0,88000.0,1.0,0.8,0.8333333333333334,1.0,0.0,0.0,7
15311.0,0.0,6.0,4.0,2.0,9.52,0.0,9.52,2.0,6.0,5.0,4.0,6.0,2.0,3.0,1.0,8.666666666666666,6.833333333333333,63.0,31000.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,5
15312.0,0.0,4.0,4.0,5.0,13.29,0.0,13.29,5.0,4.0,4.0,4.0,1.0,3.0,1.0,0.0,10.0,7.75,51.0,73000.0,1.0,0.0,1.0,1.0,0.0,0.0,5
15313.0,4.0,4.0,4.0,14.0,256.77000000000004,27.0,218.14000000000001,12.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,8.75,7.25,33.0,70000.0,1.0,1.0,0.8571428571428571,0.0,0.0,1.0,8
15314.0,1.0,5.0,5.0,18.0,54.839999999999996,2.0,54.84,18.0,5.0,5.0,4.0,5.0,3.0,2.0,0.0,9.0,6.4,58.0,39000.0,1.0,0.2,1.0,0.0,1.0,0.0,3
15315.0,0.0,3.0,3.0,2.0,2.76,0.0,2.76,2.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,9.0,7.333333333333333,72.0,65000.0,1.0,0.0,1.0,1.0,0.0,0.0,4
15316.0,2.0,5.0,3.0,18.0,68.21,7.0,49.61,12.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,9.0,7.2,67.0,66000.0,0.6,0.4,0.6666666666666666,1.0,0.0,0.0,3
15317.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,10.0,7.0,70.0,79000.0,0.0,0.0,-1.0,1.0,0.0,0.0,9
15318.0,0.0,3.0,1.0,3.0,6.86,0.0,4.2,2.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,6.333333333333333,7.0,74.0,48000.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,9
15319.0,1.0,4.0,4.0,3.0,70.47999999999999,2.0,27.66,1.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0,5.25,55.0,82000.0,1.0,0.25,0.3333333333333333,1.0,0.0,0.0,10
15320.0,2.0,3.0,1.0,6.0,89.60999999999999,10.0,56.58,4.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,5.0,6.333333333333333,27.0,57000.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,4
15321.0,1.0,6.0,4.0,14.0,171.80999999999997,5.0,158.35999999999999,11.0,6.0,4.0,4.0,5.0,4.0,2.0,0.0,11.666666666666666,7.0,28.0,68000.0,0.6666666666666666,0.16666666666666666,0.7857142857142857,0.0,1.0,0.0,3
15322.0,3.0,5.0,3.0,14.0,43.589999999999996,10.0,43.019999999999996,13.0,5.0,4.0,2.0,4.0,2.0,3.0,0.0,10.4,7.6,55.0,64000.0,0.6,0.6,0.9285714285714286,0.0,0.0,0.0,3
15323.0,0.0,4.0,4.0,7.0,17.270000000000003,0.0,17.270000000000003,7.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,3.75,6.0,55.0,64000.0,1.0,0.0,1.0,0.0,0.0,0.0,10
15324.0,2.0,5.0,4.0,11.0,138.37,15.0,113.78,9.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,7.0,6.0,40.0,51000.0,0.8,0.4,0.8181818181818182,1.0,0.0,0.0,10
15325.0,2.0,5.0,2.0,8.0,32.97,7.0,14.149999999999999,3.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,9.0,6.6,55.0,64000.0,0.4,0.4,0.375,0.0,0.0,0.0,9
15326.0,4.0,5.0,5.0,18.0,158.58,21.0,138.27,15.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,5.8,5.8,81.0,33000.0,1.0,0.8,0.8333333333333334,1.0,0.0,0.0,7
15327.0,3.0,4.0,4.0,4.0,121.18,7.0,94.02,3.0,4.0,4.0,3.0,4.0,0.0,3.0,1.0,6.75,7.75,59.0,110000.0,1.0,0.75,0.75,1.0,0.0,0.0,2
15328.0,0.0,6.0,5.0,5.0,11.459999999999999,0.0,8.26,4.0,6.0,6.0,5.0,4.0,2.0,2.0,2.0,6.166666666666667,6.0,30.0,68000.0,0.8333333333333334,0.0,0.8,0.0,1.0,0.0,5
15329.0,2.0,5.0,4.0,19.0,143.45999999999998,4.0,136.81,17.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,6.0,6.8,56.0,55000.0,0.8,0.4,0.8947368421052632,0.0,1.0,0.0,3
15330.0,2.0,5.0,4.0,17.0,69.38999999999997,7.0,68.27000000000001,16.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,4.0,5.2,64.0,40000.0,0.8,0.4,0.9411764705882353,1.0,0.0,0.0,3
15331.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,12.333333333333334,7.333333333333333,65.0,78000.0,0.6666666666666666,0.0,-1.0,0.0,1.0,0.0,6
15332.0,3.0,4.0,3.0,7.0,89.85999999999999,23.0,55.14,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,6.75,5.75,58.0,54000.0,0.75,0.75,0.5714285714285714,0.0,1.0,0.0,2
15333.0,1.0,5.0,4.0,11.0,25.04,2.0,23.589999999999996,10.0,5.0,5.0,4.0,5.0,2.0,3.0,0.0,8.4,7.8,55.0,64000.0,0.8,0.2,0.9090909090909091,0.0,0.0,0.0,5
15334.0,5.0,6.0,6.0,16.0,361.53,30.0,327.34,14.0,6.0,6.0,5.0,4.0,3.0,2.0,1.0,7.0,6.5,90.0,99000.0,1.0,0.8333333333333334,0.875,1.0,0.0,0.0,7
15335.0,1.0,2.0,2.0,4.0,97.99999999999999,2.0,26.68,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,6.5,41.0,94000.0,1.0,0.5,0.25,1.0,0.0,0.0,4
15336.0,3.0,4.0,4.0,15.0,372.36,12.0,372.36,15.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,8.75,6.75,64.0,95000.0,1.0,0.75,1.0,1.0,0.0,0.0,2
15337.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,9.4,6.6,35.0,31000.0,0.6,0.0,-1.0,0.0,0.0,1.0,8
15338.0,1.0,4.0,2.0,15.0,50.620000000000005,5.0,41.25,12.0,4.0,4.0,1.0,3.0,3.0,0.0,1.0,5.0,6.25,51.0,54000.0,0.5,0.25,0.8,0.0,1.0,0.0,10
15339.0,5.0,5.0,5.0,13.0,147.2,32.0,99.45,9.0,5.0,5.0,4.0,4.0,4.0,1.0,0.0,8.0,5.8,65.0,45000.0,1.0,1.0,0.6923076923076923,0.0,1.0,0.0,7
15340.0,3.0,4.0,4.0,2.0,30.63,11.0,16.9,1.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,4.75,5.75,53.0,53000.0,1.0,0.75,0.5,1.0,0.0,0.0,10
15341.0,2.0,6.0,4.0,18.0,50.169999999999995,7.0,43.64,16.0,6.0,5.0,4.0,5.0,2.0,2.0,2.0,6.666666666666667,6.166666666666667,39.0,55000.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,1.0,0.0,0.0,3
15342.0,0.0,4.0,4.0,2.0,4.31,0.0,4.31,2.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,6.75,6.25,27.0,41000.0,1.0,0.0,1.0,0.0,1.0,0.0,5
15343.0,2.0,4.0,3.0,18.0,70.63999999999999,20.0,59.79,16.0,4.0,4.0,3.0,2.0,4.0,0.0,0.0,8.75,6.5,61.0,71000.0,0.75,0.5,0.8888888888888888,0.0,1.0,0.0,3
15344.0,0.0,6.0,3.0,7.0,20.09,0.0,15.229999999999997,5.0,6.0,4.0,3.0,4.0,1.0,4.0,1.0,11.666666666666666,7.833333333333333,66.0,46000.0,0.5,0.0,0.7142857142857143,0.0,1.0,0.0,5
15345.0,1.0,3.0,2.0,13.0,263.18999999999994,10.0,122.63999999999999,8.0,3.0,3.0,1.0,3.0,1.0,0.0,2.0,3.3333333333333335,4.333333333333333,20.0,72000.0,0.6666666666666666,0.3333333333333333,0.6153846153846154,0.0,1.0,0.0,4
15346.0,0.0,3.0,2.0,1.0,0.41000000000000003,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,13.333333333333334,6.666666666666667,67.0,42000.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,9
15347.0,2.0,6.0,5.0,13.0,46.47,8.0,44.529999999999994,11.0,6.0,5.0,5.0,4.0,3.0,2.0,1.0,7.833333333333333,6.166666666666667,55.0,64000.0,0.8333333333333334,0.3333333333333333,0.8461538461538461,0.0,0.0,0.0,5
15348.0,0.0,5.0,5.0,9.0,18.99,0.0,12.95,7.0,5.0,5.0,4.0,5.0,3.0,2.0,0.0,9.4,5.8,55.0,64000.0,1.0,0.0,0.7777777777777778,0.0,0.0,0.0,5
15349.0,3.0,4.0,3.0,6.0,34.61,17.0,25.15,2.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,8.75,6.0,77.0,34000.0,0.75,0.75,0.3333333333333333,1.0,0.0,0.0,2
15350.0,0.0,4.0,2.0,3.0,2.4299999999999997,0.0,1.53,2.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,9.25,6.5,43.0,31000.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,9
15351.0,0.0,4.0,2.0,4.0,11.780000000000001,0.0,6.42,2.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,5.25,61.0,52000.0,0.5,0.0,0.5,0.0,1.0,0.0,10
15352.0,0.0,4.0,2.0,7.0,15.899999999999999,0.0,11.5,5.0,4.0,2.0,2.0,4.0,1.0,3.0,0.0,13.75,8.75,23.0,46000.0,0.5,0.0,0.7142857142857143,1.0,0.0,0.0,9
15353.0,1.0,4.0,3.0,8.0,30.910000000000004,2.0,14.180000000000001,4.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,7.5,6.5,23.0,68000.0,0.75,0.25,0.5,1.0,0.0,0.0,9
15354.0,0.0,4.0,4.0,11.0,15.020000000000001,0.0,9.4,7.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,5.0,4.5,55.0,64000.0,1.0,0.0,0.6363636363636364,0.0,0.0,0.0,10
15355.0,1.0,3.0,2.0,3.0,39.02,10.0,39.02,3.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,11.666666666666666,6.666666666666667,65.0,55000.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.0,9
15356.0,2.0,4.0,2.0,10.0,207.32,7.0,186.6,9.0,4.0,3.0,1.0,4.0,0.0,3.0,1.0,10.0,7.75,86.0,75000.0,0.5,0.5,0.9,1.0,0.0,0.0,2
15357.0,2.0,4.0,3.0,4.0,50.17,4.0,50.17,4.0,4.0,4.0,3.0,3.0,0.0,2.0,2.0,5.0,6.75,42.0,60000.0,0.75,0.5,1.0,0.0,1.0,0.0,10
15358.0,6.0,6.0,5.0,18.0,286.53000000000003,35.0,286.53000000000003,18.0,6.0,6.0,5.0,5.0,4.0,2.0,0.0,7.833333333333333,6.833333333333333,43.0,60000.0,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,7
15359.0,4.0,5.0,3.0,9.0,243.10999999999999,27.0,176.51,6.0,5.0,5.0,4.0,3.0,4.0,1.0,0.0,9.0,6.2,85.0,104000.0,0.6,0.8,0.6666666666666666,1.0,0.0,0.0,7
15360.0,0.0,4.0,3.0,5.0,18.69,0.0,10.16,3.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,6.25,5.25,72.0,56000.0,0.75,0.0,0.6,1.0,0.0,0.0,10
15361.0,4.0,5.0,5.0,9.0,160.55,19.0,145.87,8.0,5.0,5.0,1.0,5.0,2.0,2.0,1.0,7.0,6.0,73.0,59000.0,1.0,0.8,0.8888888888888888,0.0,1.0,0.0,7
15362.0,2.0,3.0,3.0,16.0,35.410000000000004,6.0,33.400000000000006,12.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,8.0,7.0,67.0,34000.0,1.0,0.6666666666666666,0.75,1.0,0.0,0.0,2
15363.0,4.0,4.0,3.0,14.0,198.74000000000004,15.0,179.96,13.0,4.0,3.0,2.0,4.0,1.0,3.0,0.0,10.5,7.25,63.0,53000.0,0.75,1.0,0.9285714285714286,1.0,0.0,0.0,2
15364.0,1.0,6.0,4.0,12.0,23.66,3.0,19.83,9.0,6.0,6.0,6.0,3.0,1.0,3.0,2.0,5.666666666666667,6.166666666666667,55.0,64000.0,0.6666666666666666,0.16666666666666666,0.75,0.0,0.0,0.0,5
15365.0,1.0,5.0,3.0,4.0,11.2,3.0,11.2,4.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0,3.4,5.2,55.0,64000.0,0.6,0.2,1.0,0.0,0.0,0.0,10
15366.0,3.0,5.0,5.0,9.0,123.46999999999998,18.0,111.86,8.0,5.0,5.0,3.0,5.0,2.0,1.0,2.0,4.4,5.0,43.0,56000.0,1.0,0.6,0.8888888888888888,0.0,1.0,0.0,10
15367.0,4.0,5.0,5.0,9.0,153.0,20.0,153.0,9.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,6.4,6.0,65.0,74000.0,1.0,0.8,1.0,1.0,0.0,0.0,7
15368.0,2.0,3.0,3.0,9.0,121.19,13.0,99.96,7.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,5.666666666666667,5.0,74.0,52000.0,1.0,0.6666666666666666,0.7777777777777778,0.0,1.0,0.0,4
15369.0,5.0,5.0,5.0,17.0,462.55000000000007,25.0,434.93999999999994,16.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,7.4,6.4,74.0,104000.0,1.0,1.0,0.9411764705882353,1.0,0.0,0.0,7
15370.0,4.0,6.0,2.0,4.0,129.89,22.0,103.58,3.0,6.0,6.0,4.0,5.0,5.0,1.0,0.0,7.5,6.833333333333333,57.0,118000.0,0.3333333333333333,0.6666666666666666,0.75,1.0,0.0,0.0,7
15371.0,1.0,4.0,2.0,5.0,18.169999999999998,2.0,13.86,4.0,4.0,3.0,2.0,3.0,0.0,3.0,1.0,10.0,7.5,53.0,61000.0,0.5,0.25,0.8,0.0,1.0,0.0,9
15372.0,2.0,5.0,3.0,3.0,77.38,7.0,48.64,2.0,5.0,4.0,2.0,5.0,2.0,2.0,1.0,9.0,7.2,74.0,101000.0,0.6,0.4,0.6666666666666666,1.0,0.0,0.0,2
15373.0,0.0,5.0,3.0,4.0,11.15,0.0,9.030000000000001,3.0,5.0,5.0,3.0,3.0,2.0,1.0,2.0,6.0,5.2,38.0,66000.0,0.6,0.0,0.75,0.0,1.0,0.0,10
15374.0,3.0,4.0,4.0,9.0,162.52,13.0,143.69,8.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,4.25,5.25,54.0,74000.0,1.0,0.75,0.8888888888888888,1.0,0.0,0.0,2
15375.0,2.0,6.0,5.0,3.0,77.48,7.0,77.48,3.0,6.0,6.0,5.0,5.0,3.0,1.0,2.0,4.166666666666667,5.333333333333333,70.0,97000.0,0.8333333333333334,0.3333333333333333,1.0,1.0,0.0,0.0,10
15376.0,3.0,5.0,3.0,7.0,31.9,8.0,28.660000000000004,5.0,5.0,4.0,3.0,5.0,1.0,4.0,0.0,9.8,8.2,47.0,53000.0,0.6,0.6,0.7142857142857143,0.0,1.0,0.0,9
15377.0,4.0,4.0,4.0,9.0,187.04000000000002,27.0,136.20000000000002,7.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,8.75,7.25,40.0,78000.0,1.0,1.0,0.7777777777777778,0.0,1.0,0.0,2
15378.0,1.0,3.0,3.0,5.0,94.7,10.0,32.43,1.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,3.3333333333333335,4.666666666666667,42.0,74000.0,1.0,0.3333333333333333,0.2,0.0,1.0,0.0,4
15379.0,3.0,4.0,4.0,2.0,28.77,22.0,12.86,1.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,10.0,6.5,65.0,73000.0,1.0,0.75,0.5,0.0,1.0,0.0,2
15380.0,3.0,4.0,2.0,7.0,167.73,7.0,81.13,3.0,4.0,4.0,2.0,4.0,0.0,3.0,1.0,6.75,7.0,64.0,84000.0,0.5,0.75,0.42857142857142855,0.0,1.0,0.0,2
15381.0,5.0,6.0,4.0,9.0,197.31,22.0,172.06,8.0,6.0,6.0,3.0,5.0,2.0,3.0,1.0,7.0,6.166666666666667,64.0,73000.0,0.6666666666666666,0.8333333333333334,0.8888888888888888,0.0,1.0,0.0,7
15382.0,6.0,6.0,5.0,11.0,821.8199999999999,38.0,774.4599999999999,9.0,6.0,6.0,5.0,6.0,5.0,1.0,0.0,7.0,5.666666666666667,64.0,73000.0,0.8333333333333334,1.0,0.8181818181818182,1.0,0.0,0.0,1
15383.0,0.0,6.0,3.0,9.0,13.33,0.0,12.29,8.0,6.0,6.0,4.0,5.0,5.0,1.0,0.0,8.333333333333334,6.0,55.0,64000.0,0.5,0.0,0.8888888888888888,0.0,0.0,0.0,5
15384.0,0.0,4.0,3.0,2.0,19.75,0.0,9.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,12.5,8.5,46.0,50000.0,0.75,0.0,0.5,1.0,0.0,0.0,9
15385.0,2.0,3.0,2.0,14.0,254.68999999999997,15.0,142.16,8.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,5.0,5.666666666666667,47.0,74000.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,1.0,0.0,0.0,4
15386.0,2.0,5.0,5.0,10.0,150.78,5.0,150.78,10.0,5.0,5.0,3.0,5.0,1.0,2.0,2.0,4.4,6.0,48.0,61000.0,1.0,0.4,1.0,1.0,0.0,0.0,10
15387.0,0.0,5.0,1.0,4.0,11.559999999999999,0.0,7.01,2.0,5.0,4.0,1.0,4.0,2.0,2.0,1.0,9.0,7.0,71.0,45000.0,0.2,0.0,0.5,0.0,1.0,0.0,9
15388.0,3.0,4.0,4.0,10.0,313.03,10.0,313.03,10.0,4.0,4.0,2.0,4.0,1.0,3.0,0.0,8.0,6.5,52.0,106000.0,1.0,0.75,1.0,0.0,1.0,0.0,2
15389.0,3.0,3.0,3.0,12.0,234.08,13.0,195.31,9.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,5.666666666666667,7.0,24.0,70000.0,1.0,1.0,0.75,0.0,1.0,0.0,2
15390.0,4.0,5.0,5.0,12.0,232.26,33.0,232.26,12.0,5.0,5.0,5.0,2.0,3.0,1.0,1.0,7.4,5.8,45.0,72000.0,1.0,0.8,1.0,1.0,0.0,0.0,7
15391.0,2.0,3.0,3.0,10.0,130.85,13.0,107.12,8.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.666666666666667,6.0,58.0,52000.0,1.0,0.6666666666666666,0.8,0.0,1.0,0.0,4
15392.0,2.0,3.0,3.0,7.0,173.04,4.0,150.45999999999998,6.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,6.666666666666667,8.0,50.0,90000.0,1.0,0.6666666666666666,0.8571428571428571,0.0,1.0,0.0,2
15393.0,5.0,5.0,5.0,17.0,237.51999999999995,30.0,217.78,16.0,5.0,5.0,4.0,4.0,3.0,2.0,0.0,8.4,7.2,28.0,52000.0,1.0,1.0,0.9411764705882353,0.0,1.0,0.0,7
15394.0,1.0,4.0,0.0,4.0,81.39,10.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,7.5,6.0,60.0,71000.0,0.0,0.25,0.0,1.0,0.0,0.0,9
15395.0,4.0,6.0,5.0,8.0,134.92,14.0,134.92000000000002,8.0,6.0,5.0,2.0,6.0,3.0,3.0,0.0,9.166666666666666,8.5,84.0,61000.0,0.8333333333333334,0.6666666666666666,1.0,1.0,0.0,0.0,7
15396.0,0.0,6.0,2.0,3.0,4.720000000000001,0.0,0.48,1.0,6.0,6.0,4.0,4.0,3.0,1.0,2.0,5.833333333333333,5.0,55.0,64000.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,10
15397.0,2.0,6.0,5.0,3.0,45.38,12.0,45.38,3.0,6.0,5.0,1.0,6.0,2.0,3.0,1.0,9.166666666666666,6.666666666666667,54.0,69000.0,0.8333333333333334,0.3333333333333333,1.0,0.0,1.0,0.0,5
15398.0,0.0,6.0,5.0,3.0,11.77,0.0,9.559999999999999,2.0,6.0,6.0,2.0,6.0,2.0,1.0,3.0,3.3333333333333335,4.833333333333333,55.0,64000.0,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,10
15399.0,1.0,4.0,4.0,11.0,20.830000000000002,2.0,20.720000000000002,10.0,4.0,4.0,3.0,3.0,0.0,2.0,2.0,4.25,6.0,55.0,64000.0,1.0,0.25,0.9090909090909091,0.0,0.0,0.0,10
15400.0,2.0,4.0,4.0,4.0,85.87,8.0,64.01,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,4.75,57.0,80000.0,1.0,0.5,0.75,0.0,1.0,0.0,10
15401.0,2.0,4.0,3.0,8.0,159.77,15.0,148.99,7.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,10.0,6.75,61.0,90000.0,0.75,0.5,0.875,0.0,1.0,0.0,2
15402.0,3.0,6.0,5.0,8.0,123.14,10.0,98.04,6.0,6.0,5.0,3.0,5.0,2.0,3.0,1.0,8.666666666666666,6.666666666666667,73.0,56000.0,0.8333333333333334,0.5,0.75,1.0,0.0,0.0,7
15403.0,2.0,4.0,3.0,9.0,95.83999999999999,5.0,16.86,3.0,4.0,4.0,3.0,3.0,0.0,3.0,1.0,6.0,6.0,47.0,41000.0,0.75,0.5,0.3333333333333333,1.0,0.0,0.0,10
15404.0,4.0,5.0,5.0,8.0,117.89000000000001,30.0,117.89,8.0,5.0,4.0,4.0,5.0,4.0,1.0,0.0,10.0,6.0,87.0,55000.0,1.0,0.8,1.0,0.0,1.0,0.0,7
15405.0,5.0,6.0,4.0,13.0,225.5,15.0,177.27,11.0,6.0,6.0,2.0,6.0,1.0,4.0,1.0,6.5,6.5,39.0,69000.0,0.6666666666666666,0.8333333333333334,0.8461538461538461,0.0,1.0,0.0,7
15406.0,4.0,4.0,4.0,7.0,106.72999999999999,25.0,94.55999999999999,6.0,4.0,3.0,1.0,4.0,3.0,1.0,0.0,10.0,7.25,50.0,68000.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.0,2
15407.0,5.0,5.0,5.0,15.0,388.15999999999997,22.0,388.15999999999997,15.0,5.0,5.0,0.0,5.0,4.0,1.0,0.0,6.0,7.0,67.0,88000.0,1.0,1.0,1.0,0.0,1.0,0.0,7
15408.0,0.0,6.0,3.0,2.0,6.24,0.0,4.96,1.0,6.0,6.0,3.0,5.0,2.0,1.0,3.0,3.6666666666666665,5.0,69.0,60000.0,0.5,0.0,0.5,0.0,1.0,0.0,10
15409.0,4.0,5.0,4.0,22.0,86.11,12.0,73.48999999999998,18.0,5.0,5.0,4.0,4.0,1.0,3.0,1.0,6.4,6.4,60.0,69000.0,0.8,0.8,0.8181818181818182,0.0,1.0,0.0,3
15410.0,1.0,6.0,4.0,7.0,25.05,5.0,24.19,6.0,6.0,6.0,4.0,4.0,2.0,1.0,3.0,3.3333333333333335,4.5,43.0,72000.0,0.6666666666666666,0.16666666666666666,0.8571428571428571,0.0,1.0,0.0,10
15411.0,3.0,6.0,3.0,12.0,34.9,15.0,33.8,11.0,6.0,4.0,2.0,6.0,4.0,2.0,0.0,10.833333333333334,7.333333333333333,55.0,64000.0,0.5,0.5,0.9166666666666666,0.0,0.0,0.0,3
15412.0,2.0,4.0,3.0,7.0,185.15,10.0,55.0,2.0,4.0,4.0,4.0,2.0,2.0,0.0,2.0,2.5,4.0,81.0,94000.0,0.75,0.5,0.2857142857142857,1.0,0.0,0.0,10
15413.0,2.0,6.0,3.0,9.0,26.85,7.0,23.8,6.0,6.0,5.0,3.0,5.0,3.0,2.0,1.0,8.333333333333334,7.166666666666667,56.0,50000.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,5
15414.0,0.0,2.0,2.0,2.0,9.06,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,15.0,10.0,55.0,64000.0,1.0,0.0,0.0,0.0,0.0,0.0,9
15415.0,4.0,5.0,5.0,14.0,354.61,15.0,354.61,14.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,5.4,5.4,76.0,94000.0,1.0,0.8,1.0,0.0,1.0,0.0,7
15416.0,1.0,6.0,6.0,2.0,31.520000000000003,2.0,31.520000000000003,2.0,6.0,4.0,4.0,4.0,0.0,4.0,2.0,10.0,7.666666666666667,56.0,72000.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,5
15417.0,4.0,4.0,4.0,11.0,276.96000000000004,35.0,224.66999999999996,9.0,4.0,3.0,3.0,1.0,3.0,1.0,0.0,12.5,7.75,47.0,83000.0,1.0,1.0,0.8181818181818182,0.0,1.0,0.0,2
15418.0,3.0,5.0,4.0,5.0,106.69000000000001,10.0,60.45,3.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,5.4,6.4,56.0,82000.0,0.8,0.6,0.6,0.0,1.0,0.0,5
15419.0,0.0,4.0,3.0,2.0,43.21,0.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,7.5,6.0,62.0,73000.0,0.75,0.0,0.0,0.0,1.0,0.0,4
15420.0,0.0,5.0,4.0,6.0,9.99,0.0,9.99,6.0,5.0,5.0,4.0,4.0,3.0,2.0,0.0,8.0,6.8,78.0,44000.0,0.8,0.0,1.0,0.0,1.0,0.0,5
15421.0,5.0,6.0,5.0,10.0,171.02,21.0,147.54000000000002,9.0,6.0,6.0,4.0,5.0,3.0,3.0,0.0,8.333333333333334,7.666666666666667,74.0,60000.0,0.8333333333333334,0.8333333333333334,0.9,0.0,1.0,0.0,7
15422.0,3.0,6.0,5.0,4.0,80.28,10.0,36.06,2.0,6.0,6.0,3.0,5.0,1.0,3.0,2.0,5.333333333333333,6.333333333333333,53.0,64000.0,0.8333333333333334,0.5,0.5,0.0,1.0,0.0,5
15423.0,0.0,4.0,3.0,1.0,5.17,0.0,5.17,1.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,12.5,8.0,20.0,70000.0,0.75,0.0,1.0,0.0,1.0,0.0,9
